"tissue","treatment","ID","L2FC","padj","gene"
"brain","cold","DN56224_c0_g1_i1",0.550009724017978,NA,""
"brain","cold","DN56229_c0_g1_i1",-1.04962067463256,NA,"Palmitoyltransferase "
"brain","cold","DN56251_c0_g1_i1",0.529686729422923,NA,"Zinc finger protein 271 "
"brain","cold","DN56258_c0_g1_i1",-0.29042955216721,NA,"Calcium uptake protein 1 "
"brain","cold","DN56263_c0_g1_i1",-0.680307979525349,NA,""
"brain","cold","DN56278_c0_g1_i1",-0.0974131167683376,NA,""
"brain","cold","DN56309_c0_g1_i1",-0.156091111386625,NA,""
"brain","cold","DN5630_c0_g1_i1",0.23246968515674,NA,"Dystrobrevin alpha "
"brain","cold","DN56319_c0_g1_i1",-0.0729671462553323,NA,""
"brain","cold","DN5631_c0_g1_i1",0.363011977500861,NA,"Transmembrane protein "
"brain","cold","DN56332_c0_g2_i1",-1.05392584136382,NA,""
"brain","cold","DN56334_c0_g1_i1",0.921285938003828,NA,""
"brain","cold","DN56346_c0_g1_i1",-0.925052571264299,NA,""
"brain","cold","DN56353_c0_g1_i1",-3.30892146684425,NA,""
"brain","cold","DN56374_c0_g1_i1",0.322398714438947,NA,""
"brain","cold","DN5637_c0_g1_i1",0.150780595630236,NA,""
"brain","cold","DN56416_c0_g1_i1",1.90118392493221,NA,""
"brain","cold","DN5646_c0_g1_i1",-0.230147735024786,NA,"Coronin "
"brain","cold","DN56551_c0_g1_i1",0.27342822919045,NA,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase "
"brain","cold","DN56578_c0_g1_i1",-0.941355577393341,NA,"ATP-binding cassette sub-family G member 2-like "
"brain","cold","DN56582_c0_g1_i1",0.113649397828496,NA,"Arylsulfatase I "
"brain","cold","DN5662_c1_g2_i1",-0.931678629636639,NA,"Semaphorin-3C-like protein "
"brain","cold","DN56659_c0_g1_i1",-0.10556189081609,NA,"Semaphorin 5B "
"brain","cold","DN56661_c0_g1_i1",-1.5115267486305,NA,""
"brain","cold","DN56666_c0_g1_i1",0.583700107039132,NA,"Metabotropic glutamate receptor 7 "
"brain","cold","DN56668_c0_g1_i1",-0.678948230625858,NA,""
"brain","cold","DN56682_c0_g1_i1",-0.633640475752686,NA,""
"brain","cold","DN56684_c0_g1_i1",-0.169450148506503,NA,""
"brain","cold","DN5669_c0_g1_i1",0.612317653404935,NA,""
"brain","cold","DN56713_c0_g1_i1",0.348540209763693,NA,"Sodium channel protein "
"brain","cold","DN56714_c0_g1_i1",-0.837605151072979,NA,""
"brain","cold","DN56730_c0_g1_i1",0.960512744686117,NA,""
"brain","cold","DN56758_c0_g1_i1",-2.54611303499165,NA,""
"brain","cold","DN56761_c0_g1_i1",-0.599361700811866,NA,""
"brain","cold","DN56795_c0_g1_i1",-0.678307061192266,NA,""
"brain","cold","DN5679_c0_g2_i1",0.947566872341043,NA,""
"brain","cold","DN56825_c0_g1_i1",0.857142727752281,NA,""
"brain","cold","DN56841_c0_g1_i1",-0.506768465354824,NA,""
"brain","cold","DN56879_c0_g1_i1",-0.692810050898824,NA,""
"brain","cold","DN5687_c0_g1_i1",0.678543638222002,NA,"Cilia and flagella associated protein 45 "
"brain","cold","DN56919_c0_g1_i1",-0.556008392522696,NA,""
"brain","cold","DN56954_c0_g1_i1",0.716664178712743,NA,""
"brain","cold","DN56977_c0_g1_i1",1.26817431248242,NA,"Aggrecan core protein "
"brain","cold","DN56983_c0_g1_i1",-0.225319166572737,NA,"Transcription factor MafB "
"brain","cold","DN57002_c0_g1_i1",-0.332882437154462,NA,""
"brain","cold","DN5701_c0_g1_i1",-0.536620770379199,NA,""
"brain","cold","DN57031_c0_g1_i1",0.0578631287587776,NA,"Ryanodine receptor 2 "
"brain","cold","DN57034_c0_g1_i1",-1.23705594784983,NA,""
"brain","cold","DN5704_c0_g2_i1",0.0444217721956653,NA,"Protein tyrosine phosphatase type IVA, member 3 "
"brain","cold","DN57059_c0_g1_i1",-0.59135765336802,NA,""
"brain","cold","DN57061_c0_g1_i1",-0.0455785469577259,NA,"Centrosomal protein of 68 kDa "
"brain","cold","DN57073_c0_g1_i1",-7.26995492184699,NA,"Dynactin subunit 1 isoform 1 "
"brain","cold","DN57096_c0_g1_i1",-0.913646293433145,NA,""
"brain","cold","DN57098_c0_g1_i1",0.769908345607778,NA,""
"brain","cold","DN57110_c0_g1_i1",-0.853261412673083,NA,""
"brain","cold","DN57123_c0_g1_i1",-0.150556289465585,NA,"vomeronasal type-2 receptor 26-like [Thamnophis sirtalis]"
"brain","cold","DN57128_c0_g1_i1",-0.463540790264341,NA,"Ankyrin repeat and KH domain-containing protein 1 "
"brain","cold","DN57176_c0_g1_i1",0.874986674443926,NA,""
"brain","cold","DN57217_c0_g1_i1",-0.858223481812496,NA,"Octapeptide-repeat protein T2 "
"brain","cold","DN57220_c0_g1_i1",-0.955761629988321,NA,"MAP kinase-activating death domain protein-like "
"brain","cold","DN57268_c0_g1_i1",0.773698306383896,NA,""
"brain","cold","DN5730_c0_g3_i1",-1.58152700911306,NA,""
"brain","cold","DN57346_c0_g1_i1",0.45868663963778,NA,""
"brain","cold","DN57350_c0_g1_i1",-1.17828135899779,NA,"Pxr1 "
"brain","cold","DN57369_c0_g1_i1",-1.58511099338629,NA,""
"brain","cold","DN573_c0_g1_i1",-0.298541499810079,NA,""
"brain","cold","DN57441_c0_g1_i1",1.57208556946964,NA,""
"brain","cold","DN57450_c0_g1_i1",0.731987774859751,NA,""
"brain","cold","DN57479_c0_g1_i1",0.0870246771428331,NA,""
"brain","cold","DN57484_c0_g1_i1",-1.05024766746489,NA,""
"brain","cold","DN57557_c0_g1_i1",-0.673987578893033,NA,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit "
"brain","cold","DN57577_c0_g1_i1",-0.0440562979062066,NA,"Phospholipid-transporting ATPase "
"brain","cold","DN57590_c0_g1_i1",-0.852872351353476,NA,""
"brain","cold","DN5759_c0_g2_i1",-3.35141035642092,NA,"Neurochondrin "
"brain","cold","DN57638_c0_g1_i1",-1.10131614278143,NA,""
"brain","cold","DN5763_c0_g1_i1",0.405720152267622,NA,""
"brain","cold","DN57673_c0_g1_i1",0.427642349103019,NA,""
"brain","cold","DN57769_c0_g1_i1",-0.0856206378867366,NA,""
"brain","cold","DN57784_c0_g1_i1",-1.07791549844975,NA,"Transforming growth factor beta-1 "
"brain","cold","DN5778_c0_g1_i1",-0.152158212205764,NA,"Periphilin-1 isoform X1 "
"brain","cold","DN57800_c0_g1_i1",1.62593428351181,NA,""
"brain","cold","DN57805_c0_g1_i1",0.493345862189489,NA,"zinc finger protein 678-like isoform X1 [Thamnophis sirtalis]"
"brain","cold","DN5782_c0_g1_i1",-0.301764894923012,NA,"Neurochondrin "
"brain","cold","DN57846_c0_g1_i1",0.131288605645333,NA,""
"brain","cold","DN57848_c0_g1_i1",0.242018048631482,NA,""
"brain","cold","DN57855_c0_g1_i1",-1.18908546014549,NA,""
"brain","cold","DN57872_c0_g1_i1",-0.0976287988221922,NA,""
"brain","cold","DN57878_c0_g1_i1",-0.636900560776751,NA,""
"brain","cold","DN57934_c0_g1_i1",1.69970142502968,NA,""
"brain","cold","DN57949_c0_g1_i1",1.11929480557125,NA,""
"brain","cold","DN57951_c0_g1_i1",0.158907272818848,NA,""
"brain","cold","DN57957_c0_g1_i1",0.909556749260467,NA,"zinc finger protein 2 homolog "
"brain","cold","DN57989_c0_g1_i1",0.527434634400964,NA,"ADP-ribosylation-like factor 6 interacting protein 4 "
"brain","cold","DN57996_c0_g1_i1",0.04105467050486,NA,""
"brain","cold","DN58027_c0_g1_i1",0.95908816112437,NA,""
"brain","cold","DN58033_c0_g1_i1",-4.33193417736952,NA,"Valacyclovir hydrolase "
"brain","cold","DN58047_c0_g1_i1",-0.610424214572105,NA,"Synaptotagmin-11 "
"brain","cold","DN58083_c0_g1_i1",0.200858003981467,NA,""
"brain","cold","DN5809_c0_g1_i1",0.28342985287247,NA,""
"brain","cold","DN58194_c0_g1_i1",-0.00344448010691156,NA,""
"brain","cold","DN58217_c0_g1_i1",-0.58105241630651,NA,"Tyrosine-protein phosphatase non-receptor type 11 "
"brain","cold","DN58230_c0_g1_i1",-0.374893836533938,NA,""
"brain","cold","DN58235_c0_g1_i1",-0.253916058163999,NA,""
"brain","cold","DN58301_c0_g1_i1",1.33840960905918,NA,""
"brain","cold","DN58333_c0_g1_i1",-0.192966474132934,NA,""
"brain","cold","DN58337_c0_g2_i1",-1.82169776755005,NA,""
"brain","cold","DN58347_c0_g1_i1",0.267241361381844,NA,"Aa1011 "
"brain","cold","DN58406_c0_g1_i1",-0.54525629605822,NA,"Nst1 "
"brain","cold","DN58422_c0_g1_i1",0.222132974771659,NA,""
"brain","cold","DN58427_c0_g1_i1",0.114695033072962,NA,"Transmembrane protein 223 "
"brain","cold","DN5854_c0_g3_i1",-0.848172100663237,NA,""
"brain","cold","DN5855_c0_g1_i1",0.796179706663805,NA,""
"brain","cold","DN58647_c0_g1_i1",-0.409288469668316,NA,""
"brain","cold","DN58665_c0_g1_i1",-1.40699813687238,NA,"Coatomer subunit gamma "
"brain","cold","DN5867_c0_g1_i1",-1.6701467436535,NA,""
"brain","cold","DN58700_c0_g1_i1",3.81673351967719,NA,""
"brain","cold","DN58774_c0_g1_i1",-0.168605201015174,NA,""
"brain","cold","DN58789_c0_g1_i1",-0.908107958289327,NA,""
"brain","cold","DN58839_c0_g1_i1",-1.5991337951787,NA,""
"brain","cold","DN5891_c0_g1_i1",-0.230443384787916,NA,""
"brain","cold","DN58921_c0_g1_i1",1.54063118165922,NA,""
"brain","cold","DN58927_c0_g1_i1",-0.312677028749987,NA,""
"brain","cold","DN5894_c0_g2_i1",0.155271607992484,NA,""
"brain","cold","DN58951_c0_g1_i1",-0.155038382814223,NA,"RNA-directed DNA polymerase from mobile element jockey "
"brain","cold","DN5898_c0_g2_i1",1.12523995552942,NA,""
"brain","cold","DN58999_c0_g1_i1",-0.249609498323154,NA,"Dedicator of cytokinesis 5 "
"brain","cold","DN5899_c0_g1_i1",0.321556495931576,NA,"Octapeptide-repeat protein T2 "
"brain","cold","DN59000_c0_g1_i1",0.36108114541315,NA,""
"brain","cold","DN59001_c0_g1_i1",0.524587477819068,NA,"F-box protein 33 "
"brain","cold","DN59003_c0_g1_i1",-0.584063798170449,NA,""
"brain","cold","DN59004_c0_g1_i1",-0.365751660093676,NA,"Tetratricopeptide repeat domain 26 "
"brain","cold","DN59012_c0_g1_i1",0.38340912425372,NA,""
"brain","cold","DN59038_c0_g1_i1",-0.801486032413164,NA,""
"brain","cold","DN59045_c0_g1_i1",0.379257092255695,NA,""
"brain","cold","DN59068_c0_g1_i1",0.0731179527422164,NA,"CAS1 domain-containing protein 1 "
"brain","cold","DN59071_c0_g1_i1",0.899955223027,NA,"RUN domain-containing protein 3B isoform A "
"brain","cold","DN59090_c0_g1_i1",-0.115206588936203,NA,""
"brain","cold","DN59101_c0_g1_i1",-0.521814082954178,NA,""
"brain","cold","DN59114_c0_g1_i1",0.89843348978542,NA,""
"brain","cold","DN59174_c0_g1_i1",0.441448700300983,NA,"Disabled homolog 2-like isoform X3 "
"brain","cold","DN59205_c0_g1_i1",-0.263897729085661,NA,"Tensin "
"brain","cold","DN59207_c0_g1_i1",0.380341688238131,NA,""
"brain","cold","DN59210_c0_g1_i1",-0.273415886557954,NA,"cilia- and flagella-associated protein 74 "
"brain","cold","DN59230_c0_g1_i1",1.08576640221251,NA,"isoprenoid synthase domain-containing protein "
"brain","cold","DN59244_c0_g1_i1",1.3778540176873,NA,""
"brain","cold","DN59334_c0_g1_i1",0.12977194163005,NA,""
"brain","cold","DN59343_c0_g1_i1",0.843066128614196,NA,""
"brain","cold","DN59344_c0_g1_i1",0.497967290367749,NA,""
"brain","cold","DN59348_c0_g1_i1",-0.327988553170479,NA,""
"brain","cold","DN59355_c0_g1_i1",0.30841619881017,NA,"TTD non-photosensitive 1 protein-like protein "
"brain","cold","DN59356_c0_g1_i1",-1.11182089403577,NA,""
"brain","cold","DN5935_c0_g1_i1",-0.170497263556916,NA,""
"brain","cold","DN59378_c0_g1_i1",0.360961265893755,NA,"Nck-associated protein 5 "
"brain","cold","DN5938_c0_g1_i1",-0.960487217696954,NA,""
"brain","cold","DN59418_c0_g1_i1",-0.0596033606440213,NA,"ELL associated factor 1 "
"brain","cold","DN59422_c0_g1_i1",-1.1314818547179,NA,""
"brain","cold","DN59431_c0_g1_i1",0.562970354478037,NA,"Peptidyl-prolyl cis-trans isomerase "
"brain","cold","DN59447_c0_g1_i1",1.46145383218083,NA,""
"brain","cold","DN59465_c0_g1_i1",-0.393151196983133,NA,""
"brain","cold","DN59468_c0_g1_i1",-0.551830677379989,NA,"LOC100127800 protein "
"brain","cold","DN59473_c0_g1_i1",1.33232578949999,NA,""
"brain","cold","DN59486_c0_g1_i1",0.216266671770747,NA,""
"brain","cold","DN59491_c0_g1_i1",1.0082441458234,NA,""
"brain","cold","DN59506_c0_g1_i1",0.259617128927225,NA,""
"brain","cold","DN59518_c0_g1_i1",0.91300074863441,NA,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial "
"brain","cold","DN59525_c0_g1_i1",-0.346487288125326,NA,""
"brain","cold","DN59528_c0_g1_i1",-0.37657219480201,NA,"Coiled-coil domain-containing protein 85A "
"brain","cold","DN59539_c0_g1_i1",0.338881705538715,NA,""
"brain","cold","DN59542_c0_g1_i1",0.816961891455335,NA,""
"brain","cold","DN59546_c0_g1_i1",0.283382913293121,NA,""
"brain","cold","DN59558_c0_g1_i1",0.753968117512102,NA,""
"brain","cold","DN59577_c0_g1_i1",-0.384060361540595,NA,"Max-binding protein MNT "
"brain","cold","DN59581_c0_g1_i1",1.04635079539744,NA,""
"brain","cold","DN5964_c0_g1_i1",-0.619909411204409,NA,""
"brain","cold","DN59670_c0_g1_i1",1.05292368719398,NA,""
"brain","cold","DN59674_c0_g1_i1",-0.680000564775647,NA,""
"brain","cold","DN59694_c0_g1_i1",-1.61226240754588,NA,"Nephrocystin-3 "
"brain","cold","DN59732_c0_g1_i1",0.660850186708097,NA,""
"brain","cold","DN59774_c0_g1_i1",0.520861824335694,NA,"protein FAM208B [Thamnophis sirtalis]"
"brain","cold","DN59783_c0_g1_i1",0.286908794327154,NA,""
"brain","cold","DN59865_c0_g1_i1",-0.280437773020418,NA,""
"brain","cold","DN59873_c0_g1_i1",2.2116564559337,NA,""
"brain","cold","DN59917_c0_g1_i1",1.59099723102854,NA,"E3 ubiquitin-protein ligase BRE1A "
"brain","cold","DN59934_c0_g1_i1",-0.814039490492719,NA,""
"brain","cold","DN59944_c0_g2_i1",0.00683062138202548,NA,""
"brain","cold","DN59960_c0_g1_i1",0.419288782989376,NA,""
"brain","cold","DN59965_c0_g1_i1",-1.63157178696048,NA,""
"brain","cold","DN59998_c0_g1_i1",-0.189330058761319,NA,""
"brain","cold","DN60009_c0_g1_i1",0.689143274733448,NA,""
"brain","cold","DN60077_c0_g1_i1",1.06716869384763,NA,""
"brain","cold","DN60105_c0_g1_i1",0.0499115374097442,NA,""
"brain","cold","DN60134_c0_g1_i1",0.976211093429237,NA,""
"brain","cold","DN60158_c0_g1_i1",0.793191038729561,NA,""
"brain","cold","DN6017_c0_g1_i1",-1.5029227530378,NA,""
"brain","cold","DN60200_c0_g1_i1",-0.806896206523431,NA,""
"brain","cold","DN60229_c0_g1_i1",0.562474234709227,NA,""
"brain","cold","DN6023_c0_g1_i1",-0.62958275173111,NA,""
"brain","cold","DN60258_c0_g1_i1",0.898031692024822,NA,""
"brain","cold","DN60266_c0_g1_i1",0.417604604837831,NA,""
"brain","cold","DN60318_c0_g1_i1",-0.100711592690738,NA,"MGC53571 protein "
"brain","cold","DN60329_c0_g1_i1",-0.291321142382582,NA,""
"brain","cold","DN6032_c0_g2_i1",-0.556530970023749,NA,"Putative ATP-dependent RNA helicase DHX30 "
"brain","cold","DN60330_c0_g1_i1",-3.17641859840474,NA,"calcium release activated channel regulator 2A"
"brain","cold","DN60334_c0_g1_i1",-1.48615648828539,NA,"Complement C1q subcomponent subunit B "
"brain","cold","DN60349_c0_g1_i1",0.792000661289194,NA,"Calreticulin "
"brain","cold","DN60355_c0_g1_i1",0.507043684213626,NA,"LRP2-binding protein "
"brain","cold","DN6036_c0_g1_i1",-0.240999191080312,NA,"Chicken-I-type gonadotropin-releasing hormone "
"brain","cold","DN60392_c0_g1_i1",-0.807003624149617,NA,"Melanin-concentrating hormone receptor 1 "
"brain","cold","DN6039_c0_g1_i1",0.127047204525473,NA,"Iroquois-class homeodomain protein IRX-5 "
"brain","cold","DN60407_c0_g1_i1",0.715963133736135,NA,"Rhophilin-1 "
"brain","cold","DN60432_c0_g1_i1",-0.425550176267934,NA,""
"brain","cold","DN60436_c0_g1_i1",-0.320010376539261,NA,"1-acyl-sn-glycerol-3-phosphate acyltransferase alpha "
"brain","cold","DN60438_c0_g1_i1",0.622210104979158,NA,"Transposable element Tcb1 transposase "
"brain","cold","DN60486_c0_g1_i1",0.00424151902785158,NA,"Serine/threonine-protein phosphatase 6 regulatory subunit 2 "
"brain","cold","DN60495_c0_g1_i1",-0.397126252959044,NA,""
"brain","cold","DN60526_c0_g1_i1",0.0466284202213518,NA,""
"brain","cold","DN60532_c0_g1_i1",0.868443185896984,NA,""
"brain","cold","DN60577_c0_g1_i1",1.1678475707178,NA,""
"brain","cold","DN60595_c0_g1_i1",-0.866671689180348,NA,""
"brain","cold","DN60596_c0_g1_i1",0.49908126311092,NA,"Kinesin-like protein KIF13B "
"brain","cold","DN6059_c0_g2_i1",0.543411031794639,NA,"Sulfotransferase "
"brain","cold","DN60610_c0_g1_i1",-0.628031602307955,NA,""
"brain","cold","DN60669_c0_g1_i1",-1.667153644091,NA,"Nuclear receptor-binding factor 2 "
"brain","cold","DN60687_c0_g1_i1",0.843109800844539,NA,""
"brain","cold","DN60705_c0_g1_i1",0.0528702522792803,NA,"Pinin, desmosome associated protein "
"brain","cold","DN60711_c0_g1_i1",-0.503426222383017,NA,"Serine/threonine-protein phosphatase "
"brain","cold","DN60720_c0_g1_i1",-1.17936820983813,NA,""
"brain","cold","DN60731_c0_g1_i1",-0.429407303963444,NA,""
"brain","cold","DN6073_c0_g1_i1",-0.473783357098674,NA,"Protein kinase, cGMP-dependent, type I "
"brain","cold","DN60751_c0_g1_i1",1.11821691395453,NA,""
"brain","cold","DN60754_c0_g1_i1",0.35412555785429,NA,""
"brain","cold","DN60760_c0_g1_i1",-0.373842061491412,NA,"Protein FAM59A "
"brain","cold","DN60787_c0_g1_i1",-1.32076059696629,NA,""
"brain","cold","DN60792_c0_g1_i2",0.574447344915226,NA,""
"brain","cold","DN60794_c0_g1_i1",0.577353563140625,NA,"Rna-directed dna polymerase from mobile element jockey-like "
"brain","cold","DN607_c0_g2_i1",-0.269949904202046,NA,"Dynein heavy chain 6, axonemal "
"brain","cold","DN60833_c0_g1_i1",-1.12433566813183,NA,""
"brain","cold","DN60861_c0_g1_i1",-0.919921035906758,NA,"Codanin 1 "
"brain","cold","DN60899_c0_g1_i1",0.475374626963028,NA,"Ryanodine receptor 3 "
"brain","cold","DN6089_c0_g2_i1",0.225490980441852,NA,""
"brain","cold","DN60953_c0_g1_i1",0.9440464071905,NA,""
"brain","cold","DN60965_c0_g1_i1",0.800635614743991,NA,""
"brain","cold","DN60996_c0_g1_i1",0.127475435537882,NA,"KIAA0513-like isoform 2 "
"brain","cold","DN61004_c0_g1_i1",0.340987923385369,NA,""
"brain","cold","DN6104_c0_g1_i1",-0.200089916475111,NA,"zinc finger protein 91-like [Thamnophis sirtalis]"
"brain","cold","DN6106_c0_g3_i1",-2.03994034268833,NA,"Surfeit locus protein 2 "
"brain","cold","DN61090_c0_g2_i1",0.523013498170217,NA,""
"brain","cold","DN61103_c0_g1_i1",-2.80699963958078,NA,""
"brain","cold","DN61106_c0_g1_i1",0.688505612097021,NA,"WD repeat-containing protein 17 isoform X2 "
"brain","cold","DN61117_c0_g1_i1",-0.895676367677392,NA,"Adipocyte enhancer-binding protein 1 "
"brain","cold","DN61127_c0_g1_i1",-1.13589923187986,NA,"Protein disulfide-isomerase A3 "
"brain","cold","DN61129_c0_g1_i1",0.960687645595077,NA,""
"brain","cold","DN6116_c0_g2_i2",0.973566137387675,NA,"LIM/homeobox protein Lhx2 "
"brain","cold","DN61191_c0_g1_i1",-0.686473479087672,NA,""
"brain","cold","DN61201_c0_g1_i1",0.615913681008914,NA,"Gamma-glutamylcyclotransferase-like "
"brain","cold","DN61215_c0_g1_i1",-0.433749871926721,NA,""
"brain","cold","DN6123_c0_g1_i1",0.428321405552554,NA,"Polyprotein "
"brain","cold","DN61255_c0_g1_i1",0.797391779377844,NA,""
"brain","cold","DN6125_c0_g1_i1",0.800565682595824,NA,"Alpha-1,3/1,6-mannosyltransferase ALG2 "
"brain","cold","DN6127_c0_g1_i1",-0.377992854881005,NA,"PHD finger protein 21A, transcript variant X3 "
"brain","cold","DN6133_c0_g1_i1",0.117023425233545,NA,""
"brain","cold","DN61342_c0_g2_i1",-0.206778710786287,NA,""
"brain","cold","DN61350_c0_g1_i1",0.37594876672815,NA,"NEK10 isoform 1 "
"brain","cold","DN61352_c0_g1_i1",-0.124476574625884,NA,""
"brain","cold","DN61353_c0_g1_i1",-0.145789861872056,NA,""
"brain","cold","DN6135_c0_g1_i1",1.10038290427684,NA,""
"brain","cold","DN61363_c0_g1_i1",-0.727665847800308,NA,"GluR1 flop "
"brain","cold","DN61369_c0_g1_i1",-0.844967892542693,NA,"Zyg-11 protein B "
"brain","cold","DN61377_c0_g1_i1",-0.065928518612578,NA,"Reverse transcriptase/ribonuclease H/putative methyltransferase-like "
"brain","cold","DN61384_c0_g1_i1",1.33516995878485,NA,"Ral GTPase-activating protein subunit alpha-1 "
"brain","cold","DN61385_c0_g1_i1",0.134051454163402,NA,"Putative G-protein coupled receptor "
"brain","cold","DN61394_c0_g1_i1",-0.71604082947082,NA,""
"brain","cold","DN61413_c0_g2_i1",0.996534867054928,NA,"Biogenesis of lysosome-related organelles complex 1 subunit 6 "
"brain","cold","DN61430_c0_g1_i1",-0.0875349500443804,NA,""
"brain","cold","DN61432_c0_g1_i1",0.327123010975935,NA,""
"brain","cold","DN61434_c0_g1_i1",0.433410554470865,NA,""
"brain","cold","DN61444_c0_g1_i1",0.0652917392084942,NA,""
"brain","cold","DN61446_c0_g1_i1",0.301178822949667,NA,""
"brain","cold","DN61446_c1_g1_i1",1.8938831810003,NA,"Dynein heavy chain 6, axonemal "
"brain","cold","DN6150_c0_g1_i1",-0.088028955659276,NA,"Neurexin 1 "
"brain","cold","DN61516_c0_g1_i1",0.666871200316465,NA,"Octapeptide-repeat protein T2 "
"brain","cold","DN61519_c0_g1_i1",1.503305897484,NA,"casein kinase II subunit alpha' isoform X2 "
"brain","cold","DN61528_c0_g1_i1",0.520211733347147,NA,"Copine-8 "
"brain","cold","DN6157_c0_g3_i1",-1.65155573168659,NA,""
