"term","name","level","nseqs","delta.rank","direction","pval","p.adj","tissue","condition"
"GO:0009966","regulation of signal transduction",4,349,97.5967538467066,"down",0.907651815025922,0.979475015336966,"Brain","Heat"
"GO:0097435","supramolecular fiber organization",4,83,194.632678946366,"down",0.908240468767005,0.979475015336966,"Brain","Heat"
"GO:0051248","negative regulation of protein metabolic process",7,82,191.132328199116,"down",0.902913417821015,0.979475015336966,"Brain","Heat"
"GO:1902532","negative regulation of intracellular signal transduction",6,40,286.933156966491,"down",0.91429189431975,0.982789332656409,"Brain","Heat"
"GO:0051259","protein complex oligomerization",6,52,261.451812555261,"down",0.922051700680687,0.987912536443593,"Brain","Heat"
"GO:0032956","regulation of actin cytoskeleton organization",5,53,262.884393811087,"down",0.92510544270631,0.98797668638538,"Brain","Heat"
"GO:0043067","regulation of programmed cell death",4,105,208.084182722519,"down",0.944684810910135,0.99056483092473,"Brain","Heat"
"GO:0042176","regulation of protein catabolic process",6,37,349.46075751892,"down",0.94548251539137,0.99056483092473,"Brain","Heat"
"GO:0032970","regulation of actin filament-based process",4,54,277.609317411175,"down",0.93761530325447,0.99056483092473,"Brain","Heat"
"GO:0009451","RNA modification",5,30,362.509928141956,"down",0.932941298567822,0.99056483092473,"Brain","Heat"
"GO:0022607","cellular component assembly",4,334,115.466786370681,"down",0.9379668315683,0.99056483092473,"Brain","Heat"
"GO:0007015","actin filament organization",5,62,270.798061943487,"down",0.945539156791787,0.99056483092473,"Brain","Heat"
"GO:0010558","negative regulation of macromolecule biosynthetic process",7,151,193.028544917125,"down",0.961267207380948,0.998693303497209,"Brain","Heat"
"GO:0051260","protein homooligomerization",7,38,382.837048549094,"down",0.962377183370038,0.998693303497209,"Brain","Heat"
"GO:0042981","regulation of apoptotic process",5,104,231.108228980322,"down",0.961102475095204,0.998693303497209,"Brain","Heat"
"GO:0065003","protein-containing complex assembly",5,182,186.831913648482,"down",0.969226982313375,0.999515325510668,"Brain","Heat"
"GO:0006338","chromatin remodeling",5,54,334.128130784477,"down",0.967667906887896,0.999515325510668,"Brain","Heat"
"GO:0009890","negative regulation of biosynthetic process",6,156,213.23076923077,"down",0.976219640044562,0.999771103974314,"Brain","Heat"
"GO:0043933","protein-containing complex organization",4,202,187.587680578757,"down",0.975755440357857,0.999771103974314,"Brain","Heat"
"GO:0006468","protein phosphorylation",6,336,161.957457322552,"down",0.984732370147799,0.999771103974314,"Brain","Heat"
"GO:0006325","chromatin organization",4,67,416.054392045097,"down",0.994749480099366,0.999771103974314,"Brain","Heat"
"GO:0006412","translation",5,158,307.86410025729,"down",0.998000169226878,0.999771103974314,"Brain","Heat"
"GO:0043687","post-translational protein modification",6,199,234.811948708587,"down",0.992900505175744,0.999771103974314,"Brain","Heat"
"GO:0070647","protein modification by small protein conjugation or removal",7,198,238.380183747018,"down",0.9934946048515,0.999771103974314,"Brain","Heat"
"GO:0036211","protein modification process",5,752,170.26681429716,"down",0.999382842490763,0.999771103974314,"Brain","Heat"
"GO:0051169","nuclear transport",4,30,730.992344918609,"down",0.998739180498442,0.999771103974314,"Brain","Heat"
"GO:0043412","macromolecule modification",4,781,181.909391527028,"down",0.999771103974314,0.999771103974314,"Brain","Heat"
"GO:0006811","monoatomic ion transport",4,281,-17.1927731907081,"up",0.583700597553078,0.999989511526044,"Brain","Heat"
"GO:0051093","negative regulation of developmental process",4,57,-98.9607543976117,"up",0.71295892401085,0.999989511526044,"Brain","Heat"
"GO:0022603","regulation of anatomical structure morphogenesis",4,81,30.0567269531302,"up",0.419608361194138,0.999989511526044,"Brain","Heat"
"GO:2000026","regulation of multicellular organismal development",4,87,-61.2038520726273,"up",0.665683457930979,0.999989511526044,"Brain","Heat"
"GO:0051241","negative regulation of multicellular organismal process",4,64,40.5198359929077,"up",0.403771585485625,0.999989511526044,"Brain","Heat"
"GO:0048638","regulation of developmental growth",4,34,-234.477478177532,"up",0.848755798725672,0.999989511526044,"Brain","Heat"
"GO:0007010","cytoskeleton organization",5,194,-44.6453203592955,"up",0.677468379254371,0.999989511526044,"Brain","Heat"
"GO:0045595","regulation of cell differentiation",4,86,36.9620966488837,"up",0.398602999916129,0.999989511526044,"Brain","Heat"
"GO:0051128","regulation of cellular component organization",4,231,-6.52642884541592,"up",0.529171904904993,0.999989511526044,"Brain","Heat"
"GO:0030030","cell projection organization",4,152,-195.65699057771,"up",0.963700134605585,0.999989511526044,"Brain","Heat"
"GO:0001558","regulation of cell growth",4,39,-76.8989787671735,"up",0.641328926621529,0.999989511526044,"Brain","Heat"
"GO:0120036","plasma membrane bounded cell projection organization",5,127,-158.659254579017,"up",0.908982557883519,0.999989511526044,"Brain","Heat"
"GO:0031175","neuron projection development",6,64,-334.68085106383,"up",0.977914893169167,0.999989511526044,"Brain","Heat"
"GO:0006996","organelle organization",4,369,-54.2013150105354,"up",0.775078049403255,0.999989511526044,"Brain","Heat"
"GO:0097485","neuron projection guidance",7,32,-163.046434859155,"up",0.756711462803026,0.999989511526044,"Brain","Heat"
"GO:0009451","RNA modification",5,30,362.509928141956,"up",0.0670767133945041,0.999989511526044,"Brain","Heat"
"GO:0052547","regulation of peptidase activity",5,30,78.9173779146504,"up",0.372197351838441,0.999989511526044,"Brain","Heat"
"GO:0044057","regulation of system process",4,34,-78.37646022742,"up",0.634841122794991,0.999989511526044,"Brain","Heat"
"GO:0048812","neuron projection morphogenesis",5,39,-369.831459848652,"up",0.959141031239722,0.999989511526044,"Brain","Heat"
"GO:0120039","plasma membrane bounded cell projection morphogenesis",4,40,-307.689594356261,"up",0.928757364673408,0.999989511526044,"Brain","Heat"
"GO:0030335","positive regulation of cell migration",6,36,59.1878609887422,"up",0.394471086695189,0.999989511526044,"Brain","Heat"
"GO:2000147","positive regulation of cell motility",5,36,59.1878609887422,"up",0.394471086695189,0.999989511526044,"Brain","Heat"
"GO:0040017","positive regulation of locomotion",4,36,59.1878609887422,"up",0.394471086695189,0.999989511526044,"Brain","Heat"
"GO:0051346","negative regulation of hydrolase activity",5,38,7.16476073391914,"up",0.486745448550968,0.999989511526044,"Brain","Heat"
"GO:2000145","regulation of cell motility",4,82,11.7346706177341,"up",0.468251038103732,0.999989511526044,"Brain","Heat"
"GO:0030334","regulation of cell migration",5,80,3.39688612099644,"up",0.49092363755638,0.999989511526044,"Brain","Heat"
"GO:0045596","negative regulation of cell differentiation",5,35,-148.752030704376,"up",0.746537815700928,0.999989511526044,"Brain","Heat"
"GO:0051282","regulation of sequestering of calcium ion",4,31,-488.194357500266,"up",0.979844324280303,0.999989511526044,"Brain","Heat"
"GO:0071826","protein-RNA complex organization",5,39,136.121666299317,"up",0.260876964112615,0.999989511526044,"Brain","Heat"
"GO:0022618","protein-RNA complex assembly",6,39,136.121666299317,"up",0.260876964112615,0.999989511526044,"Brain","Heat"
"GO:0045785","positive regulation of cell adhesion",5,31,-223.432996202846,"up",0.82600986983776,0.999989511526044,"Brain","Heat"
"GO:0006260","DNA replication",6,30,97.8414430268367,"up",0.343018605500708,0.999989511526044,"Brain","Heat"
"GO:0006486","protein glycosylation",5,43,177.657796315393,"up",0.190080305552194,0.999989511526044,"Brain","Heat"
"GO:0043413","macromolecule glycosylation",4,43,177.657796315393,"up",0.190080305552194,0.999989511526044,"Brain","Heat"
"GO:0030705","cytoskeleton-dependent intracellular transport",4,32,-321.026188380282,"up",0.914631675386933,0.999989511526044,"Brain","Heat"
"GO:0070588","calcium ion transmembrane transport",5,70,-144.539623359331,"up",0.818161208443813,0.999989511526044,"Brain","Heat"
"GO:0072594","establishment of protein localization to organelle",4,34,288.318698681586,"up",0.102446725558304,0.999989511526044,"Brain","Heat"
"GO:1902532","negative regulation of intracellular signal transduction",6,40,286.933156966491,"up",0.0857269292695605,0.999989511526044,"Brain","Heat"
"GO:0051052","regulation of DNA metabolic process",6,38,63.8725151353483,"up",0.38333618685859,0.999989511526044,"Brain","Heat"
"GO:0030163","protein catabolic process",5,43,124.319373688558,"up",0.269574649100216,0.999989511526044,"Brain","Heat"
"GO:0061025","membrane fusion",5,30,-445.789235958351,"up",0.967276627279971,0.999989511526044,"Brain","Heat"
"GO:0141188","nucleic acid catabolic process",5,32,171.637764084507,"up",0.231996701319229,0.999989511526044,"Brain","Heat"
"GO:0006401","RNA catabolic process",6,31,214.761347102452,"up",0.183540192990127,0.999989511526044,"Brain","Heat"
"GO:0098656","monoatomic anion transmembrane transport",4,32,-0.660871478873105,"up",0.501151738643722,0.999989511526044,"Brain","Heat"
"GO:0006820","monoatomic anion transport",5,35,-36.8964922767173,"up",0.565392752486795,0.999989511526044,"Brain","Heat"
"GO:0016050","vesicle organization",5,30,-315.703064965537,"up",0.903992617731863,0.999989511526044,"Brain","Heat"
"GO:0022604","regulation of cell morphogenesis",5,31,-262.471656197878,"up",0.864873752781717,0.999989511526044,"Brain","Heat"
"GO:0033365","protein localization to organelle",4,48,101.565371024735,"up",0.298135170676849,0.999989511526044,"Brain","Heat"
"GO:0015914","phospholipid transport",5,31,-538.925128641896,"up",0.988201241944492,0.999989511526044,"Brain","Heat"
"GO:0015748","organophosphate ester transport",4,35,-483.195771856419,"up",0.984440955840675,0.999989511526044,"Brain","Heat"
"GO:0022900","electron transport chain",4,58,41.9978324250892,"up",0.404966447187763,0.999989511526044,"Brain","Heat"
"GO:0006278","RNA-templated DNA biosynthetic process",7,91,-595.114890906195,"up",0.999989511526044,0.999989511526044,"Brain","Heat"
"GO:0071897","DNA biosynthetic process",6,108,-469.383666567194,"up",0.999868114724324,0.999989511526044,"Brain","Heat"
"GO:0008284","positive regulation of cell population proliferation",5,38,186.708357495767,"up",0.192833177073646,0.999989511526044,"Brain","Heat"
"GO:0006873","intracellular monoatomic ion homeostasis",4,50,51.8667255855062,"up",0.391261460703803,0.999989511526044,"Brain","Heat"
"GO:0006816","calcium ion transport",7,79,-45.2173403928923,"up",0.618528026993629,0.999989511526044,"Brain","Heat"
"GO:1904062","regulation of monoatomic cation transmembrane transport",6,30,-47.4443760082122,"up",0.57774291983525,0.999989511526044,"Brain","Heat"
"GO:0030003","intracellular monoatomic cation homeostasis",5,50,51.8667255855062,"up",0.391261460703803,0.999989511526044,"Brain","Heat"
"GO:0006874","intracellular calcium ion homeostasis",5,30,-193.267047954245,"up",0.787768510736927,0.999989511526044,"Brain","Heat"
"GO:0055074","calcium ion homeostasis",4,31,-179.522623230065,"up",0.774600964641008,0.999989511526044,"Brain","Heat"
"GO:0055080","monoatomic cation homeostasis",4,58,21.2172001648578,"up",0.451654785871601,0.999989511526044,"Brain","Heat"
"GO:0043038","amino acid activation",5,43,-5.90431923003916,"up",0.511657941248447,0.999989511526044,"Brain","Heat"
"GO:0006418","tRNA aminoacylation for protein translation",7,41,-100.571834243149,"up",0.686273746027721,0.999989511526044,"Brain","Heat"
"GO:0006399","tRNA metabolic process",6,73,-4.16925094077305,"up",0.510687278540065,0.999989511526044,"Brain","Heat"
"GO:0043039","tRNA aminoacylation",6,43,-5.90431923003916,"up",0.511657941248447,0.999989511526044,"Brain","Heat"
"GO:0071805","potassium ion transmembrane transport",5,34,-111.090113191909,"up",0.687420431466434,0.999989511526044,"Brain","Heat"
"GO:0009260","ribonucleotide biosynthetic process",6,38,230.89104868827,"up",0.141679560609812,0.999989511526044,"Brain","Heat"
"GO:0006164","purine nucleotide biosynthetic process",5,38,77.8305304910582,"up",0.358829924871274,0.999989511526044,"Brain","Heat"
"GO:0046390","ribose phosphate biosynthetic process",5,38,230.89104868827,"up",0.141679560609812,0.999989511526044,"Brain","Heat"
"GO:0009152","purine ribonucleotide biosynthetic process",6,34,127.269148081954,"up",0.28788843982312,0.999989511526044,"Brain","Heat"
"GO:0009165","nucleotide biosynthetic process",6,55,142.227648750276,"up",0.213731712124759,0.999989511526044,"Brain","Heat"
"GO:1901137","carbohydrate derivative biosynthetic process",4,78,-30.4419742107607,"up",0.579966339361119,0.999989511526044,"Brain","Heat"
"GO:1903530","regulation of secretion by cell",4,44,-379.489849955869,"up",0.971037409200109,0.999989511526044,"Brain","Heat"
"GO:0051046","regulation of secretion",5,48,-338.00382803298,"up",0.961073991960104,0.999989511526044,"Brain","Heat"
"GO:0051347","positive regulation of transferase activity",5,43,-132.70045506082,"up",0.74396561064417,0.999989511526044,"Brain","Heat"
"GO:0033674","positive regulation of kinase activity",6,40,-183.806701940035,"up",0.809522101901156,0.999989511526044,"Brain","Heat"
"GO:0045860","positive regulation of protein kinase activity",7,36,-223.620362212433,"up",0.84414816251697,0.999989511526044,"Brain","Heat"
"GO:1901987","regulation of cell cycle phase transition",6,35,-164.788976625664,"up",0.768883172090173,0.999989511526044,"Brain","Heat"
"GO:0015711","organic anion transport",4,33,63.350796096559,"up",0.391887208088311,0.999989511526044,"Brain","Heat"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",4,57,-437.688822631928,"up",0.993534978399987,0.999989511526044,"Brain","Heat"
"GO:0051960","regulation of nervous system development",5,34,-73.3982956458676,"up",0.626581507518163,0.999989511526044,"Brain","Heat"
"GO:0051094","positive regulation of developmental process",4,81,-6.30292643403527,"up",0.516989291164086,0.999989511526044,"Brain","Heat"
"GO:0045597","positive regulation of cell differentiation",5,44,45.3680494263017,"up",0.410354047593175,0.999989511526044,"Brain","Heat"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",5,52,-451.904509283819,"up",0.992909316888857,0.999989511526044,"Brain","Heat"
"GO:0060284","regulation of cell development",5,46,-207.323236395047,"up",0.855209653527243,0.999989511526044,"Brain","Heat"
